CUSTOMER_ID,SET,DEMO_CAT_02,DEMO_CAT_09,DEMO_CAT_10,DEMO_CAT_03,DEMO_CAT_04,DEMO_CAT_05,DEMO_CAT_06,DEMO_NUM_01,DEMO_NUM_02,DEMO_CAT_07,DEMO_NUM_03,DEMO_NUM_04,DEMO_CAT_08,DEMO_CAT_11,DEMO_NUM_05,DEMO_CAT_12,DEMO_NUM_06,DEMO_NUM_07,DEMO_NUM_08,DEMO_NUM_09,DEMO_NUM_10,DEMO_NUM_11,DEMO_NUM_12,DEMO_CAT_13,DEMO_NUM_13,DEMO_NUM_14,DEMO_CAT_14,DEMO_CAT_15,DEMO_CAT_01,HAS_A_1,HAS_B_1,HAS_C_1,HAS_D_1,HAS_E_1,HAS_F_1,HAS_G_1,HAS_H_1,HAS_I_1,HAS_L_1,HAS_A_2,HAS_B_2,HAS_C_2,HAS_D_2,HAS_E_2,HAS_F_2,HAS_G_2,HAS_H_2,HAS_I_2,HAS_L_2,BUYED_A,BUYED_B,BUYED_C,BUYED_D,BUYED_E,BUYED_F,BUYED_G,BUYED_H,BUYED_I,BUYED_L,BUYED_NOT_A
91313,test,A,d_1,A,a_103,b_0,B,A,36.983606557,1.2520922225,c_5,7,16,A,e_1,25.63362,,0.0531697342,0.1399035148,502.75664622,462.61290323,503.65517241,0.0170010201,1400,g_1,491,946,h_2,i_20,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774837,train,A,d_5,A,a_95,b_2,B,A,58.608256606,8.2431693989,c_18,0,11,A,e_0,45.31198,,0.0982142857,0.1621271077,510.60714286,481.57843137,516.144,0.0205231388,1700,g_0,495,949,h_1,i_1,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686846,train,A,d_0,A,a_10,b_3,B,B,27.769900442,1.808256606,c_0,39,20,A,e_0,42.85099,,0.0963855422,0.3734939759,500.65662651,459.75675676,500.96774194,0.0054850874,1000,g_0,500,954,h_4,i_3,A,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805181,test,A,d_0,A,a_22,b_0,B,A,58.506886743,1.7507223595,c_0,51,40,A,e_0,45.30794,,0.0924731183,0.3320659062,522.00860215,485.49425287,532.06870229,0.015535866,1350,g_0,501,953,h_0,i_0,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445651,train,A,d_2,A,a_4,b_1,B,A,57.076749757,17.241133318,c_4,87,41,A,e_1,59.03502,,0.0476190476,0.4285714286,523.26984127,489.3,527.09090909,0.0096076861,1700,g_1,504,941,h_0,i_7,B,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821776,valid,A,d_1,A,a_82,b_0,A,A,40.057377049,1.4438730444,c_15,0,18,A,e_1,26.07067,,0.0384615385,0.0766666667,505.62637363,464.5,501.45652174,0.0543735225,520,g_1,481,959,h_3,i_11,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92867,test,A,d_5,A,a_53,b_0,B,A,70.679489483,4.4863387978,c_12,35,11,A,e_0,23.06836,,0.0421052632,0.031120332,529.17894737,516.78947368,529.4,0,650,g_0,499,962,h_3,i_9,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273274,test,A,d_0,A,a_33,b_2,B,B,58.235653866,19.484968935,c_4,3,21,A,e_0,32.37732,,0.0460251046,0.208984375,493.54811715,452.30769231,500.68224299,0.021982952,2200,g_2,487,943,h_2,i_14,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591725,valid,A,d_0,A,a_48,b_3,B,A,54.167160716,2.1534620855,c_11,55,46,A,e_0,43.69213,,0.0882352941,0.1388888889,521.58823529,497.02531646,518.65882353,0.0091463415,1000,g_1,504,953,h_4,i_6,A,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744750,train,A,d_2,A,a_0,b_0,B,A,54.915105921,1.4246949622,c_3,53,38,A,e_1,34.68168,,0.0675105485,0.2632911392,518.01687764,488.77586207,529.18269231,0.0281923715,2800,g_1,488,931,h_8,i_31,A,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138894,train,A,d_16,A,a_68,b_1,B,B,43.621955236,5.9151059211,c_2,0,15,A,e_6,0.41852,,0.2410714286,0.0496688742,476.55357143,465.63636364,530.8,0.1157718121,1200,g_2,484,936,h_5,i_40,B,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
253764,train,A,d_1,A,a_38,b_1,B,A,47.953462085,4.1912568306,c_1,42,32,A,e_1,59.49372,,0.0887573964,0.254491018,516.90532544,491.53488372,534.07058824,0.0087177624,1400,g_0,503,950,h_1,i_1,A,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570,test,A,d_0,A,a_15,b_0,A,A,47.994535519,2.1890785238,c_6,96,66,A,e_0,47.8057,,0.0708661417,0.5273972603,528.57480315,428.5,537.07792208,0.0268123138,2200,g_0,503,943,h_6,i_33,B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910348,train,A,d_12,A,a_67,b_0,A,A,73.789078524,1.8849689348,c_13,73,15,A,e_3,33.94085,,0.1269565217,0.1293916024,497.7026087,474.63297872,486.25827815,0.0362537764,900,g_1,491,950,h_0,i_0,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513955,train,A,d_0,A,a_7,b_0,B,A,40.368852459,2.8685305786,c_5,25,6,A,e_0,26.9353,,0.0153846154,0.0467032967,474.07692308,482.92857143,477.41176471,0.035971223,950,g_1,490,934,h_7,i_19,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345039,valid,A,d_4,A,a_75,b_1,B,A,31.137023729,8.1612021858,c_2,0,23,A,e_3,29.77101,,0.0645994832,0.2623762376,508.28682171,491.425,520.28301887,0.0223513634,600,g_0,493,949,h_1,i_1,B,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594178,train,A,d_0,A,a_36,b_0,B,A,57.052092222,1.7123661951,c_0,55,24,A,e_0,38.38077,,0.0838709677,0.21875,519.50645161,488.975,525.91304348,0.025,1450,g_0,497,950,h_0,i_10,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476991,train,A,d_6,A,a_7,b_2,A,A,56.423497268,0.718579235,c_5,2,16,A,e_5,46.7242,,0.0428571429,0.263803681,509.44285714,442.9,535.74418605,0.0210526316,2100,g_2,490,936,h_6,i_33,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449318,test,A,d_0,A,a_71,b_0,A,A,45.342503181,1.6548319485,c_2,43,27,A,e_0,55.68686,,0.0377358491,0.2394366197,504.1509434,506.3,496.11764706,0,470,g_3,483,952,h_4,i_6,A,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223857,train,A,d_13,A,a_6,b_2,A,A,22.421955236,1.5342840033,c_7,42,11,A,e_9,50.90799,,0.0909090909,0.1538461538,484.61363636,421.77777778,431.28571429,0.0739726027,1300,g_1,493,945,h_7,i_8,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74925,valid,A,d_2,A,a_61,b_4,A,A,68.513661202,15.531544277,c_5,45,12,A,e_1,25.71742,,0.0694444444,0.072243346,503.23611111,453.72,481.36842105,0.0233918129,800,g_0,487,954,h_7,i_19,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793808,train,A,d_6,A,a_7,b_3,A,A,61.728804551,2.4959278389,c_5,12,18,A,e_5,26.82955,,0.0353982301,0.1822660099,516.31858407,504.64864865,514.16216216,0.021141649,850,g_0,505,952,h_2,i_5,A,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517558,test,A,d_10,A,a_10,b_0,B,B,67.230174414,1.7890785238,c_0,39,20,A,e_7,51.68258,,0.152173913,0.1637168142,512.37771739,478.7761194,519.18918919,0.0212971926,900,g_0,499,957,h_0,i_0,B,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507930,train,A,d_4,A,a_16,b_2,A,A,44.538251366,2.6411333184,c_6,42,16,B,e_3,44.29354,,0.1962025316,0.3180076628,507.77848101,454.58974359,530.01204819,0.035450517,1700,g_2,495,941,h_6,i_12,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41659,test,A,d_0,A,a_81,b_0,B,A,31.093188113,4.5355191257,c_2,84,39,A,e_0,27.30019,,0.027027027,0.1340996169,538.71621622,504.25,547.77142857,0,950,g_0,498,962,h_9,i_18,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718255,valid,A,d_0,A,a_49,b_0,A,A,53.594557976,1.2329141403,c_5,59,11,A,e_0,17.05719,,0.027027027,0.0483870968,461.10810811,433.51724138,448.33333333,0.0519031142,650,g_0,492,956,h_3,i_15,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292690,train,A,d_0,A,a_27,b_2,A,A,48.99181825,0.631147541,c_11,40,51,A,e_0,53.47673,,0.0909090909,0.1840324763,521.88016529,492.88,532.16176471,0.0198769522,1100,g_0,506,953,h_1,i_1,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44190,test,A,d_5,A,a_5,b_4,B,A,44.729508197,10.115105921,c_0,73,43,A,e_0,26.82221,,0.082278481,0.0900243309,514.73417722,499.27659574,522.78378378,0.0211453744,800,g_0,501,958,h_0,i_2,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164766,test,A,d_3,B,a_34,b_1,B,B,63.81921551,27.37811962,c_10,26,25,A,e_2,43.75911,,0.0545454545,0.1124260355,535.67272727,490.55555556,545.26315789,0,1550,g_1,503,954,h_2,i_28,A,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681795,train,A,d_0,A,a_95,b_2,B,A,51.20551688,3.6904483869,c_18,0,11,A,e_0,41.5719,,0.1047619048,0.1267217631,497.86666667,484,498.13043478,0.0100334448,1700,g_0,496,953,h_0,i_10,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354701,test,A,d_13,A,a_15,b_2,A,A,23.512366195,0.306010929,c_6,0,26,A,e_9,63.78637,,0.1596638655,0.1587837838,517.85714286,476.28125,517.89361702,0.0110887097,1300,g_1,501,947,h_2,i_28,A,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948193,train,A,d_0,A,a_27,b_0,A,A,67.830174414,2.1534620855,c_11,0,26,A,e_0,33.62128,,0.0503597122,0.1020833333,518.82733813,501.375,527.87755102,0.0056179775,710,g_0,495,959,h_1,i_1,A,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812782,test,A,d_3,A,a_73,b_3,B,A,75.958941538,1.4630511266,c_15,55,22,A,e_2,18.96906,,0.0315789474,0.0358565737,509,484.86666667,479.38888889,0.019047619,450,g_0,499,958,h_3,i_15,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504862,train,A,d_0,A,a_11,b_2,A,A,40.882513661,1.8329141403,c_6,39,43,A,e_0,55.43662,,0.0714285714,0.1678939617,515.53061224,476.84482759,529.15789474,0.0245192928,930,g_0,499,954,h_4,i_3,A,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830859,train,A,d_0,A,a_12,b_0,B,A,41.265790853,1.6931881129,c_0,14,40,A,e_0,38.93992,,0.0438596491,0.342408377,528.74035088,497.72,530.19266055,0.0081379163,850,g_1,508,947,h_0,i_0,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737875,train,A,d_10,A,a_44,b_0,B,A,46.79181825,1.8274346882,c_0,13,26,A,e_7,52.853,,0.0984126984,0.3538461538,512.6984127,486.52475248,523.85217391,0.019874862,850,g_1,497,953,h_4,i_3,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477491,test,A,d_1,A,a_5,b_3,A,A,52.959016393,13.950722359,c_0,34,29,A,e_1,58.94321,,0.0547945205,0.1857142857,521.65753425,485.33333333,532.37362637,0.0124804992,1300,g_2,507,952,h_1,i_1,A,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173024,train,A,d_1,A,a_2,b_0,B,A,65.835653866,1.6164757841,c_2,0,40,A,e_1,9.73279,,0.1,0.175,492.9,318.5,535,0.0576923077,2900,g_0,494,918,h_8,i_35,B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446623,test,B,d_12,A,a_77,b_1,B,B,63.865790853,9.3425031814,c_7,16,9,A,e_3,23.66947,,0.0331950207,0.0426966292,510.2033195,483.3164557,502.02631579,0.0144752714,500,g_1,493,959,h_3,i_11,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456632,test,A,d_1,A,a_72,b_3,B,A,51.468530579,2.1534620855,c_11,89,74,A,e_1,41.60323,,0.1549295775,0.0727272727,526.05633803,510.5,522.625,0,1400,g_0,507,950,h_1,i_1,B,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204174,test,A,d_1,A,a_2,b_2,B,B,27.394557976,1.5671607156,c_2,0,27,A,e_1,21.57708,,0.1260504202,0.2044334975,519.47619048,476.30952381,528.76506024,0.0198741305,1900,g_1,488,931,h_5,i_23,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567256,train,A,d_1,A,a_12,b_1,B,A,58.545242907,18.120585373,c_0,35,41,A,e_1,42.02992,,0.035971223,0.1876675603,514.45323741,478.66666667,505.71428571,0.0080717489,950,g_0,501,947,h_0,i_0,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195500,valid,A,d_6,A,a_79,b_0,A,A,30.315105921,2.8630511266,c_14,29,23,B,e_5,51.66156,,0.0699300699,0.167192429,512.5034965,478.89473684,514.56603774,0.0255427842,1300,g_2,495,948,h_10,i_24,A,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718762,train,A,d_0,A,a_15,b_3,B,A,49.180859346,2.1890785238,c_6,6,28,B,e_0,43.97356,,0.0973782772,0.1734605377,521.04868914,487.15178571,531.185,0.0165268561,990,g_0,494,953,h_0,i_7,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741199,train,A,d_0,B,a_33,b_0,B,A,52.013661202,2.8767497567,c_4,22,14,A,e_0,42.47281,,0.0555555556,0.2696629213,507.75925926,491,512.39583333,0.0130662021,2100,g_0,476,935,h_2,i_14,A,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
825483,valid,A,d_1,A,a_9,b_1,B,B,50.915105921,18.821955236,c_5,7,13,A,e_1,17.56487,,0.0253164557,0.0220689655,513.21518987,509.13043478,533.5,0.0081300813,470,g_0,483,963,h_3,i_9,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107632,train,A,d_4,A,a_20,b_2,A,A,45.668530579,1.4520922225,c_6,17,31,A,e_3,56.94867,,0.1489361702,0.1471962617,513.04964539,505.2962963,515.61904762,0.019426457,1100,g_0,500,956,h_4,i_3,B,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689014,train,A,d_2,A,a_11,b_2,A,A,36.057377049,12.546448087,c_6,13,33,A,e_1,53.1368,,0.0654205607,0.2769230769,515.14018692,502.19047619,529.5,0.0390625,750,g_1,492,957,h_4,i_3,A,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863660,train,A,d_1,A,a_6,b_1,A,A,60.341530055,1.600037428,c_7,12,12,A,e_1,32.65755,,0.08125,0.1635802469,505.0625,483.47826087,499.58490566,0.0172290022,1100,g_1,501,953,h_4,i_3,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677397,train,A,d_0,A,a_22,b_0,A,A,61.994557976,2.8931881129,c_0,31,28,A,e_0,44.75117,,0.0483870968,0.2291666667,517.56129032,474.09210526,530.03030303,0.019764508,1050,g_1,506,946,h_0,i_0,A,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450780,train,A,d_34,A,a_3,b_2,B,A,54.356201812,0.6912568306,c_8,22,10,A,e_8,28.14248,,0.0041753653,0.0966135458,492.29227557,474.65891473,503.10309278,0.0677739878,1450,g_2,483,940,h_7,i_8,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391866,test,A,d_5,A,a_91,b_3,B,B,60.382513661,7.200037428,c_0,80,45,A,e_0,33.47717,,0.0588235294,0.1475409836,514.94117647,468.44444444,529.25925926,0.0579710145,900,g_0,489,960,h_9,i_18,B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892346,test,A,d_4,A,a_2,b_1,A,A,51.504147017,12.710382514,c_2,62,43,A,e_3,30.4146,,0.0780487805,0.26625387,511.94146341,473.9266055,517.89534884,0.0255065892,1800,g_1,497,936,h_0,i_10,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,train,A,d_6,A,a_21,b_1,A,A,58.19181825,7.4575716745,c_8,10,7,A,e_5,19.39229,,0.0251346499,0.0787456446,490.61759425,463.82781457,498.09734513,0.0660746004,670,g_0,470,952,h_7,i_8,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589893,train,A,d_13,A,a_4,b_2,A,A,28.243169399,1.6630511266,c_4,0,65,A,e_9,47.69589,,0.0489296636,0.147557328,513.48318043,477.5,522.17567568,0.0086642599,2700,g_0,499,942,h_10,i_22,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363034,train,A,d_3,A,a_6,b_1,B,A,78.041133318,1.5288045512,c_7,16,17,A,e_2,24.06344,,0.0276243094,0.0936037441,516.91712707,489.19148936,503.71666667,0.0236051502,1100,g_2,498,947,h_2,i_5,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743044,train,A,d_1,A,a_32,b_0,B,A,52.461748634,1.5205853732,c_4,43,96,A,e_1,36.52531,,0.0555555556,0.1435406699,516.41269841,484.76470588,510.6,0.0049220673,1600,g_3,497,943,h_0,i_7,B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341111,train,A,d_26,B,a_54,b_3,B,A,54.076749757,5.4356538663,c_1,4,16,A,e_6,32.01688,,0.1086956522,0.1760722348,501.70869565,457.37096774,513.23076923,0.0373588184,2600,g_0,478,948,h_9,i_26,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330655,train,A,d_1,A,a_19,b_2,A,A,38.268530579,0.9180327869,c_7,12,13,A,e_1,25.82233,,0.0709219858,0.0453857791,489.09219858,413.90322581,514.7,0.0658682635,610,g_1,482,960,h_3,i_15,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714556,train,A,d_52,A,a_59,b_2,B,A,59.468530579,8.5409836066,c_4,2,21,A,e_10,19.70489,,0.0304568528,0.2815789474,505.57360406,473.90697674,498.26168224,0.034810861,2000,g_3,499,934,h_1,i_4,A,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150047,train,A,d_0,A,a_10,b_1,B,B,55.243873044,1.7890785238,c_0,49,41,A,e_0,61.65485,,0.0829875519,0.3256410256,514.46473029,451.52631579,527.06299213,0.0111188325,1500,g_2,500,941,h_6,i_17,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535862,train,A,d_20,A,a_2,b_1,B,B,26.852092222,5.5863387978,c_2,19,18,A,e_13,20.81209,,0.0701754386,0.0962566845,504.87719298,476.72727273,518.72222222,0.0194805195,1350,g_2,500,946,h_5,i_13,B,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50439,train,A,d_5,A,a_0,b_0,A,A,44.43442623,9.9178456471,c_3,44,45,A,e_0,36.18389,,0.0222222222,0.1899441341,525.98333333,474.25,538.46078431,0.010460251,2900,g_1,496,935,h_10,i_24,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369235,train,A,d_0,A,a_91,b_0,A,A,52.210382514,1.7699004416,c_0,81,53,A,e_0,35.75954,,0.0892857143,0.2070895522,517.12053571,504.71929825,519.52252252,0.0087082729,650,g_1,502,962,h_1,i_1,B,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485869,train,A,d_1,A,a_13,b_0,B,B,48.524590164,2.0767497567,c_1,48,32,A,e_1,35.06439,,0.123853211,0.1795366795,502.21100917,496.40350877,527.03225806,0.0158197507,1100,g_1,495,950,h_4,i_3,A,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681535,test,A,d_3,A,a_39,b_0,A,A,75.526064825,1.9425031814,c_1,34,35,A,e_2,30.42823,,0.15,0.3833333333,503.7,463.8974359,516.13043478,0.0159857904,1100,g_1,499,949,h_1,i_4,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500300,train,A,d_3,A,a_0,b_3,B,A,69.317845647,1.4246949622,c_3,44,45,A,e_2,39.08848,,0.1525423729,0.1581632653,523.88135593,506.375,533,0,2900,g_1,501,934,h_8,i_31,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808649,train,A,d_38,B,a_20,b_1,A,A,53.079489483,10.800037428,c_6,51,39,A,e_13,39.31973,,0.2068965517,0.1982182628,512.51724138,492.20895522,523.06741573,0.0080071174,1050,g_0,495,953,h_4,i_3,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257518,train,A,d_3,A,a_41,b_1,B,B,79.709626469,18.468530579,c_2,0,43,A,e_2,29.0274,,0.0970873786,0.2753623188,505.10679612,464.94,517.65263158,0.0415879017,820,g_0,494,953,h_0,i_2,B,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533666,test,A,d_0,B,a_18,b_3,A,A,45.882229209,1.4246949622,c_14,86,48,A,e_0,41.95753,,0.0733944954,0.2167381974,520.5412844,491.41025641,527.61386139,0.0171919771,1500,g_0,504,946,h_6,i_12,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75897,train,A,d_2,A,a_39,b_0,B,A,48.5,1.9425031814,c_1,22,16,A,e_1,18.45775,,0.3076923077,0.0235294118,519.30769231,528,483.25,0,1250,g_0,508,952,h_11,i_29,B,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337402,valid,A,d_1,A,a_4,b_0,B,A,64.270491803,1.5397634553,c_4,68,57,A,e_1,31.14627,,0.0357142857,0.4535714286,516.68571429,473.92857143,524.88976378,0.0260761589,2000,g_1,497,934,h_1,i_43,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214958,train,A,d_4,A,a_1,b_3,B,A,84.275956284,1.7507223595,c_0,8,26,A,e_3,64.94708,,0.162962963,0.1599045346,521.4,495.80952381,530.91044776,0.0080645161,1800,g_1,499,934,h_8,i_31,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221605,train,A,d_3,A,a_3,b_1,B,A,62.356201812,32.213114754,c_8,2,11,A,e_2,25.72144,,0.0356083086,0.0770010132,514.98219585,489.64044944,521.60526316,0.02200489,1150,g_0,468,951,h_3,i_9,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540649,test,A,d_3,A,a_51,b_1,B,A,76.841530055,2.8822292088,c_5,33,14,A,e_2,21.57829,,0.0245901639,0.2025862069,484.46721311,495.64583333,492.85106383,0.0340557276,280,g_0,487,959,h_3,i_32,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
